url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/36501012/,10.3390/nu14234981,36501012,PMC9740132,[auto] 10.5281/ZENODO.3577802=unclear,10.5281/ZENODO.3577802,PROV_UNCLEAR,"Code found in full text, but the data-availability wording did not clearly indicate deposit vs reuse. Curator: read the DAS."
https://pubmed.ncbi.nlm.nih.gov/36498063/,10.3390/ijerph192315991,36498063,PMC9740010,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36501188/,10.3390/nu14235158,36501188,PMC9738608,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36501021/,10.3390/nu14234991,36501021,PMC9736377,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36041791/,10.1681/ASN.2022020189,36041791,PMC9731625,,PRJNA562327; PRJNA574226; PRJNA801894,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36411588/,10.1111/jch.14598,36411588,PMC9731600,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36504960/,10.3389/fpubh.2022.963202,36504960,PMC9731119,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36170461/,10.1158/1078-0432.CCR-22-0723,36170461,PMC9722533,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/35841380/,10.1111/all.15442,35841380,PMC9712226,,GSE190908; PRJEB49271,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36432574/,10.3390/nu14224888,36432574,PMC9698549,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36366495/,10.3390/v14112395,36366495,PMC9693210,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36424438/,10.1038/s41598-022-24496-9,36424438,PMC9691692,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36424564/,10.1186/s12903-022-02537-z,36424564,PMC9685943,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36439227/,10.3389/fcimb.2022.1042945,36439227,PMC9684712,,PRJCA008662,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36439237/,10.3389/fcimb.2022.1039811,36439237,PMC9684305,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/34839011/,10.1016/j.gpb.2021.08.009,34839011,PMC9684155,,PRJCA004435,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34118463/,10.1016/j.gpb.2021.01.005,34118463,PMC9684086,,CNP0000287; PRJCA003712,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36398862/,10.1080/19490976.2022.2143217,36398862,PMC9678007,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36402792/,10.1038/s41598-022-23757-x,36402792,PMC9675750,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/36403022/,10.1186/s12931-022-02229-w,36403022,PMC9675243,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36400799/,10.1038/s41522-022-00355-3,36400799,PMC9674646,,CRA004105,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36382433/,10.1097/QAD.0000000000003363,36382433,PMC9673179,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/35929779/,10.1093/jnci/djac149,35929779,PMC9664178,,PRJNA801882,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35387876/,10.1136/gutjnl-2021-326482,35387876,PMC9664093,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36369736/,10.1080/19490976.2022.2139979,36369736,PMC9662191,[auto] 10.6084/M9.FIGSHARE.12287564=own,10.6084/M9.FIGSHARE.12287564,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36364902/,10.3390/nu14214641,36364902,PMC9657134,,CRA007292; CRA007303,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35561146/,10.1002/hep.32568,35561146,PMC9653520,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36367886/,10.1371/journal.pone.0277502,36367886,PMC9651555,[auto] no accession in text,N/A,NO_ACCESSION,"Full text read successfully, no accession code present in any recognised format. Either the paper genuinely has none, or it uses a repository outside our dictionary."
https://pubmed.ncbi.nlm.nih.gov/36389138/,10.3389/fcimb.2022.1011254,36389138,PMC9651038,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36388272/,10.3389/fpubh.2022.1005535,36388272,PMC9650105,[auto] SAMN30121005=own,SAMN30121005,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36195698/,10.1007/s00431-022-04627-0,36195698,PMC9649451,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/35533310/,10.1002/JPER.22-0027,35533310,PMC9643674,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/35718139/,10.1016/j.jaci.2022.06.004,35718139,PMC9643606,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/35478493/,10.1111/ijpo.12921,35478493,PMC9641193,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36345042/,10.1186/s13071-022-05539-6,36345042,PMC9640844,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36344584/,10.1038/s41598-022-23266-x,36344584,PMC9640688,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36168945/,10.1111/jcmm.17402,36168945,PMC9639033,[auto] 10.5281/ZENODO.2541239=unclear,10.5281/ZENODO.2541239,PROV_UNCLEAR,"Code found in full text, but the data-availability wording did not clearly indicate deposit vs reuse. Curator: read the DAS."
https://pubmed.ncbi.nlm.nih.gov/36327217/,10.1371/journal.pone.0276598,36327217,PMC9632779,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/34363467/,10.1093/cid/ciab678,34363467,PMC9630883,"[auto] PRJNA529220=unclear (mined, no context)",PRJNA529220,MINED_NO_CONTEXT,"Code recovered by EBI text-mining from a paper with no downloadable full text. No surrounding sentence exists, so own-vs-reused cannot be determined from prose. Curator: check the repository record to see whether these authors deposited it."
https://pubmed.ncbi.nlm.nih.gov/35972231/,10.2337/db22-0168,35972231,PMC9630078,[auto] N/A - no full text (publisher restricted),N/A,NO_FULLTEXT,"PMC holds metadata only; publisher does not permit full-text download. Abstract and EBI-mined annotations both checked, no accession found. Not recoverable by this pipeline. Manual lookup of the published PDF would be needed."
https://pubmed.ncbi.nlm.nih.gov/36318623/,10.1080/19490976.2022.2138672,36318623,PMC9629088,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36341405/,10.3389/fimmu.2022.1018567,36341405,PMC9626999,,CNP0001744,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36000993/,10.14309/ctg.0000000000000522,36000993,PMC9624490,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36219239/,10.1158/1940-6207.CAPR-22-0258,36219239,PMC9623234,,GSE131013; GSE132804; GSE48684,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36316382/,10.1038/s41598-022-23124-w,36316382,PMC9622709,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36303431/,10.1080/19490976.2022.2132078,36303431,PMC9621048,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36325343/,10.3389/fimmu.2022.960761,36325343,PMC9620961,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36288838/,10.1136/bmjopen-2022-065825,36288838,PMC9615996,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36303164/,10.1186/s12929-022-00869-0,36303164,PMC9615364,[auto] data in article/supplement,N/A,SUPPLEMENT,"Paper states the data is in supplementary files, which we never fetched. The accession may well be in a supplementary table. THIS IS RECOVERABLE — the single largest remaining opportunity in the corpus."
https://pubmed.ncbi.nlm.nih.gov/36310858/,10.3389/fcimb.2022.997333,36310858,PMC9612942,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36296983/,10.3390/nu14204300,36296983,PMC9610166,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
https://pubmed.ncbi.nlm.nih.gov/36282736/,10.1002/dev.22317,36282736,PMC9608354,[auto] PHS001578.V1.P1=unclear,PHS001578.V1.P1,PROV_UNCLEAR,"Code found in full text, but the data-availability wording did not clearly indicate deposit vs reuse. Curator: read the DAS."
https://pubmed.ncbi.nlm.nih.gov/35119137/,10.1002/jbmr.4518,35119137,PMC9605688,[auto] available on request,N/A,ON_REQUEST,Authors state data is available on request. True floor — no accession exists to find.
